model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,mean_rating,distance_sum,rating_min,speed_max,user_ride_quality_median,deviation_normal_count,user_uniq,target_bin
Smart ForTwo,economy,petrol,3.82,2017,127971,2022,3.987241379310345,12145183.156207008,0.0,177.93143190924908,-3.6730868053743206,174,173,0
Smart ForFour,economy,petrol,5.38,2015,88111,2018,4.600689655172414,18309544.366387468,0.18,121.07977547660052,1.902897026149444,174,172,0
Hyundai Solaris,economy,petrol,5.2,2015,86195,2018,3.972183908045977,14128895.98150849,0.0,184.45753531536235,7.44080261069141,174,172,0
VW Polo VI,economy,petrol,3.08,2013,37113,2015,4.498793103448276,8672194.316927046,0.1,126.04184717520262,-8.375165240476672,174,173,0
Audi Q3,premium,petrol,4.68,2017,123612,2020,4.128103448275862,12378867.821624571,0.1,198.6383141553697,-7.494746622485839,174,173,1
VW Polo VI,economy,petrol,4.16,2011,7408,2019,4.6370114942528735,8553694.706512295,0.1,195.0,10.07689114706082,174,173,0
Hyundai Solaris,economy,petrol,4.88,2011,3402,2021,4.6770689655172415,14223707.793901524,0.62,162.0,-11.973646539612322,174,173,0
Renault Sandero,standart,petrol,4.46,2012,25331,2018,4.674712643678161,16070114.137939185,0.1,104.9473352720589,12.046833987244703,174,174,0
Mini Cooper,business,petrol,4.06,2011,4287,2018,4.098908045977011,10925374.0933359,0.1,181.0145066612411,0.4211809117989726,174,173,0
Hyundai Solaris,economy,petrol,4.26,2015,82124,2016,4.204885057471264,14021420.191722492,0.0,184.5131335341109,9.514474497239682,174,174,0
Kia Sportage,standart,petrol,6.18,2014,63172,2015,4.276034482758621,8462497.222584479,0.1,173.35455891511654,-11.242342080033564,174,173,0
Renault Sandero,standart,petrol,5.32,2015,77837,2017,3.959827586206897,13824580.57848654,0.1,181.80983679351297,-19.90821748338861,174,168,0
Smart ForFour,economy,petrol,4.84,2016,102637,2022,4.600747126436781,15085692.860002149,0.1,161.36083413592723,3.4457092785961283,174,173,0
Hyundai Solaris,economy,petrol,4.3,2013,48613,2018,5.289310344827586,16385950.287671326,0.1,106.5664567658418,-15.045742814839198,174,170,0
Kia Sportage,standart,petrol,5.16,2015,86859,2018,4.816551724137931,12965092.288214028,0.53,198.0,20.548466722430035,174,171,0
Smart ForFour,economy,petrol,4.16,2015,82733,2016,4.847413793103448,10842447.566048449,0.1,177.0,-3.204338394121718,174,172,0
Audi Q3,premium,petrol,6.0,2015,85995,2017,4.594310344827586,16074901.192446982,0.49,177.84727259674688,0.0408901014586991,174,168,0
Renault Kaptur,standart,petrol,3.46,2014,54853,2020,4.214137931034482,10862112.558790147,0.1,188.56546815231047,-1.5181053176380468,174,172,1
VW Polo,economy,petrol,4.48,2015,84498,2015,4.045574712643678,10326135.542915585,0.1,188.654267623904,-6.7536004603153295,174,173,1
VW Polo VI,economy,petrol,4.42,2011,286,2016,4.362413793103448,8806750.05111075,0.1,103.82891070014789,5.992488125173511,174,174,0
Nissan Qashqai,standart,petrol,3.36,2014,67444,2022,4.63132183908046,11424772.15170604,0.1,101.92950724906298,-1.4849504289124669,174,172,0
VW Polo,economy,petrol,3.1,2014,60207,2022,3.8009770114942527,5179576.907261322,0.1,191.4333218027259,-1.5349397377096548,174,173,0
Kia Rio X,economy,petrol,3.96,2015,84437,2019,5.152931034482759,18285269.04492718,0.52,105.20651818438624,-5.9161995716115685,174,173,0
Kia Rio X,economy,petrol,4.36,2012,24978,2016,4.3532758620689656,10383246.88609046,0.67,122.14450414612574,-0.7982014160837458,174,172,0
Kia Rio,economy,petrol,4.38,2012,21139,2018,5.4110344827586205,16329622.61335902,0.1,120.2038929604734,-6.61793132117444,174,173,0
Renault Sandero,standart,petrol,3.9,2015,75874,2020,4.306264367816092,11491914.830973972,0.1,185.3905184333801,2.45725581823445,174,170,1
Skoda Rapid,economy,petrol,3.46,2017,138813,2018,5.209942528735632,15684215.594955318,0.1,121.00851470814555,-21.74567828691648,174,173,0
Kia Rio X-line,economy,petrol,6.76,2013,45317,2021,4.527471264367816,14199199.366263447,0.1,123.14915868035682,-2.8195946554572564,174,172,0
VW Tiguan,economy,petrol,3.76,2015,78146,2022,4.472241379310344,12936381.390595611,0.28,160.0,6.084646618410609,174,169,0
Renault Sandero,standart,petrol,4.32,2012,24647,2019,4.259597701149425,16819457.20151957,0.1,172.9793299903048,-15.214752509565797,174,169,0
Nissan Qashqai,standart,petrol,3.4,2013,50678,2018,3.8820689655172416,19802992.9659962,0.1,190.24538007359115,1.6973558922903056,174,173,1
Kia Rio X-line,economy,petrol,4.04,2011,1053,2015,4.819137931034483,3085995.922552466,0.55,187.90507116291224,-0.4587699332880179,174,173,0
Nissan Qashqai,standart,petrol,4.18,2013,42041,2018,3.786436781609196,10587577.624189513,0.1,162.99143870527848,3.881749905081425,174,169,0
Smart ForTwo,economy,petrol,5.48,2013,41678,2021,4.7267816091954025,13616139.528563349,0.1,184.65280134161125,-9.065502391670648,174,173,0
Kia Rio X-line,economy,petrol,4.06,2011,2206,2020,5.326781609195402,14406987.114803651,0.1,111.41647139949036,-7.397079116569655,174,174,0
Audi Q3,premium,petrol,4.42,2017,139872,2017,3.987816091954023,13522702.185897429,0.1,181.8318922005052,-14.154619694943127,174,169,1
VW Polo VI,economy,petrol,4.96,2011,5779,2020,4.709425287356322,5237796.074396456,0.1,200.0,13.82437351808996,174,174,0
Hyundai Solaris,economy,petrol,4.98,2011,6502,2016,3.7752298850574713,13376079.08983625,0.1,195.38324168721496,-14.73068697296598,174,172,0
Renault Kaptur,standart,petrol,5.4,2014,76591,2015,4.088045977011495,19127650.497041788,0.1,184.5055659292081,2.508745922625017,174,173,1
Kia Rio,economy,petrol,5.92,2015,86397,2016,4.492931034482758,9390780.02010479,0.0,188.4368121130952,0.3985043182173086,174,174,0
Kia Sportage,standart,petrol,3.42,2013,41053,2020,4.448850574712644,15116658.31909013,0.58,93.67151894631834,1.2902900795482428,174,172,0
Smart Coupe,economy,petrol,4.32,2015,78524,2018,4.434942528735632,12876419.670007924,0.1,126.22579253908364,0.5388624022476586,174,170,0
Kia Rio X-line,economy,petrol,4.88,2013,42058,2014,4.218850574712644,20433010.799154654,0.1,175.26082919771824,0.771634445147814,174,172,0
Hyundai Solaris,economy,petrol,3.76,2011,1312,2015,4.865229885057471,11913347.7894993,0.1,174.0,-1.9256895613567448,174,173,0
Fiat 500,business,petrol,5.98,2014,61075,2016,4.634482758620689,11371356.551596437,0.4,166.3415894653464,-4.697472237595575,174,171,0
Renault Sandero,standart,petrol,3.76,2011,6833,2021,4.118333333333333,13782833.947272118,0.1,192.08214660354253,1.7146216722360847,174,171,1
Hyundai Solaris,economy,petrol,4.92,2014,56415,2017,3.97,18547936.65110996,0.1,172.07133951818952,3.3913842419793063,174,171,0
Kia Rio X-line,economy,petrol,4.6,2011,3035,2019,4.211551724137931,19177222.23181212,0.0,187.0,4.713393652237873,174,173,0
Smart ForFour,economy,petrol,4.86,2017,114970,2019,4.543908045977012,10422587.750581237,0.1,165.91098185116763,4.567898637630846,174,171,0
Hyundai Solaris,economy,petrol,2.5,2013,53632,2019,4.2667816091954025,11642334.221801773,0.1,169.7553980877255,10.180102815314388,174,172,0
Mercedes-Benz GLC,business,petrol,4.56,2015,88920,2019,4.099540229885058,18320911.35417819,0.1,190.1060235675605,18.12669843436759,174,163,1
Renault Sandero,standart,petrol,4.16,2013,37113,2016,4.397931034482759,5082812.933383947,0.1,155.0,-2.480997612832468,174,169,0
VW Tiguan,economy,petrol,2.7,2016,97362,2018,4.164942528735632,11249111.096670428,0.1,189.99533380008307,3.0392778379318783,174,174,0
Nissan Qashqai,standart,petrol,5.84,2011,3443,2016,4.760114942528736,7207479.34286649,0.1,186.0,-0.6787698829075516,174,170,0
Kia Rio X,economy,petrol,4.94,2014,68375,2020,5.310057471264368,11008982.587488638,0.1,116.15121543785762,3.7803000647626495,174,173,0
VW Polo VI,economy,petrol,2.98,2011,1184,2019,4.201724137931035,20662275.036816742,0.1,184.88521425487264,32.155574850230586,174,173,1
VW Tiguan,economy,petrol,3.9,2013,48229,2019,4.1112068965517246,8328201.777366023,0.1,172.50189197348104,11.853803485705129,174,172,0
Smart ForFour,economy,petrol,3.54,2017,121535,2021,4.618218390804598,18881398.92731299,0.69,175.0,-0.2660056310680347,174,172,0
Renault Sandero,standart,petrol,4.74,2011,10397,2020,4.337586206896551,23868315.287016507,0.1,188.37336751702108,-8.994902713009697,174,172,0
Kia Rio X,economy,petrol,5.88,2015,77785,2019,4.844425287356321,6360496.44762422,0.34,189.0,-9.004890798670173,174,171,0
VW Polo VI,economy,petrol,4.6,2015,87101,2016,4.384597701149425,21811682.464620464,0.1,185.5897549514121,18.869271681577583,174,170,0
VW Tiguan,economy,petrol,2.92,2014,56278,2020,4.455689655172414,7463101.056959386,0.1,187.0,-3.216349242787854,174,171,1
Smart ForFour,economy,petrol,4.38,2013,37920,2015,4.394770114942529,15435541.25488,0.1,183.26031073414785,11.772686548682673,174,171,1
Smart ForFour,economy,petrol,3.26,2015,77266,2018,4.720862068965517,6921171.63424542,0.1,104.82665853662456,-13.420786347218623,174,170,0
Nissan Qashqai,standart,petrol,3.88,2013,48536,2022,4.77448275862069,17169591.982166644,0.1,191.93220201390525,-4.07633409938299,174,173,0
VW Polo VI,economy,petrol,2.62,2013,42127,2018,5.353103448275863,23593055.02828492,0.1,108.3783121765592,-6.620075239418021,174,172,0
Renault Kaptur,standart,petrol,4.48,2014,58255,2017,4.147241379310345,21773822.625158623,0.1,154.61835368982003,10.607606594200044,174,171,0
Smart ForFour,economy,petrol,3.36,2015,88730,2015,4.363908045977012,9691785.484067053,0.0,185.22913451357,8.55965596585689,174,174,0
Skoda Rapid,economy,petrol,3.8,2013,45784,2015,4.192298850574713,10118697.840692258,0.1,193.9601715175804,-23.494957953254666,174,173,0
Renault Sandero,standart,petrol,4.06,2014,62443,2019,4.1210344827586205,7923041.056116053,0.1,163.07665705106444,18.164630305729894,174,168,0
VW Polo VI,economy,petrol,3.0,2014,65351,2021,4.05448275862069,10984752.15409307,0.1,182.0084768940822,5.631980984974802,174,172,1
Skoda Rapid,economy,petrol,6.0,2014,68017,2014,4.048965517241379,24548373.060071763,0.0,181.01685484796457,-1.064373063090566,174,173,0
Kia Rio X-line,economy,petrol,3.8,2011,4544,2015,3.868045977011494,25055284.397079863,0.1,189.19086949465108,2.900872432275831,174,170,1
VW Polo,economy,petrol,2.58,2015,86219,2017,4.021436781609196,18870855.755319864,0.1,175.79822383329474,14.213791402691204,174,169,0
Hyundai Solaris,economy,petrol,5.06,2015,92005,2018,5.428275862068966,12154958.589852726,0.1,112.45339188979167,-13.29775339883946,174,173,0
Skoda Rapid,economy,petrol,4.48,2015,74879,2017,4.529885057471264,17017693.734073143,0.0,164.5882190619798,-15.425135191528105,174,173,0
Kia Rio X-line,economy,petrol,3.8,2015,93813,2021,4.464252873563218,16721804.90595737,0.1,110.9012538925634,-2.973728265879937,174,171,0
Smart ForFour,economy,petrol,5.02,2015,82138,2020,5.610172413793103,19473956.436123118,0.1,115.3201513924068,-18.339502796372912,174,174,0
Smart Coupe,economy,petrol,3.76,2016,102285,2021,4.750402298850575,13607928.983378612,0.1,162.0,-8.249334794769911,174,172,0
Tesla Model 3,premium,electro,3.06,2014,66621,2019,4.2797126436781605,9146519.98228204,0.0,180.8316260130324,-5.149999908750811,174,151,0
Kia Sportage,standart,petrol,5.24,2014,57237,2017,5.622011494252874,17065627.081532154,0.59,118.067747057833,-0.1623504235744672,174,173,0
Renault Sandero,standart,petrol,5.7,2015,81063,2020,3.773275862068965,15493828.024571031,0.1,191.53645307532904,-0.1418406999637527,174,167,1
Audi Q3,premium,petrol,2.0,2017,135954,2022,4.518908045977011,5814946.432639458,0.1,114.84970127022628,-8.475321488920136,174,170,0
Smart Coupe,economy,petrol,4.76,2014,65374,2017,4.812011494252873,13119463.650302388,0.15,159.58687735238215,-2.5094724499175616,174,171,0
VW Polo VI,economy,petrol,4.64,2012,23321,2021,4.417183908045978,11766679.436698493,0.1,120.54075463721072,1.763440447395399,174,174,0
Renault Kaptur,standart,petrol,4.7,2013,48318,2020,4.651206896551724,14899313.556210635,0.1,181.213602762574,0.1354774290272504,174,167,0
Nissan Qashqai,standart,petrol,4.04,2011,7381,2021,4.092471264367816,20485147.12338326,0.1,165.01975067843517,-7.296379645425711,174,170,0
Hyundai Solaris,economy,petrol,3.92,2013,36824,2016,4.517126436781609,8406991.633329488,0.1,164.65826016026318,-6.176470808659663,174,170,0
VW Polo VI,economy,petrol,4.64,2014,53211,2019,4.719770114942529,6452563.922761561,0.99,133.38987158651034,-3.794334621589561,174,172,0
VW Polo,economy,petrol,6.36,2014,59952,2019,4.638275862068966,18188432.14729756,0.1,189.07374039415387,-5.693903911656938,174,173,0
Kia Sportage,standart,petrol,4.84,2012,24305,2017,4.278218390804597,12777615.496154416,0.1,195.60032555756555,-8.352067195653026,174,173,1
Renault Sandero,standart,petrol,4.0,2015,76276,2016,4.695574712643678,15649871.983375456,0.51,197.0254316653277,1.5493304955689855,174,172,0
Kia Sportage,standart,petrol,4.18,2011,3472,2019,3.915172413793104,17381386.900779687,0.1,183.1804303657352,6.141365149379984,174,171,1
Skoda Rapid,economy,petrol,3.94,2014,59947,2017,3.923505747126436,15463962.079819215,0.1,189.5751967560033,-4.603072214451997,174,170,0
Skoda Rapid,economy,petrol,4.0,2014,58143,2019,4.600402298850575,9616092.585597556,0.1,103.98699701472395,-1.1906776535978882,174,171,0
Nissan Qashqai,standart,petrol,4.7,2015,86086,2017,4.087643678160919,13822147.085286474,0.0,185.0,-0.4886817015578302,174,174,0
VW Tiguan,economy,petrol,6.34,2015,82698,2018,4.620287356321839,10284013.25295509,0.1,118.8152546471081,15.871347936692388,174,171,0
Renault Sandero,standart,petrol,5.06,2012,24403,2021,4.585402298850575,12602133.056568973,0.35,113.50151878305958,-5.938056848947161,174,172,0
BMW 320i,business,petrol,4.92,2016,101821,2019,4.162586206896552,20570784.07839632,0.1,192.1560769945499,-13.684254372419463,174,171,0
Renault Sandero,standart,petrol,5.72,2015,81120,2019,4.611149425287357,7053197.667436788,0.1,109.53619303786871,6.771079394910846,174,172,0
Audi A3,premium,petrol,3.86,2014,63825,2019,4.166494252873563,23077838.212922085,0.1,189.7054392686955,-7.048225453146419,174,171,0
VW Polo VI,economy,petrol,5.76,2013,41722,2021,4.492126436781609,11010301.690581243,0.6,149.0,-6.409945583346996,174,173,0
MINI CooperSE,business,electro,3.84,2014,61001,2020,3.964080459770115,12493139.458986916,0.1,197.93146957357172,-9.778207210149166,174,173,1
Kia Sportage,standart,petrol,4.32,2013,41311,2018,4.870344827586207,14452013.384118048,0.1,200.0,26.539282477517823,174,166,0
Kia Rio X-line,economy,petrol,4.44,2015,76977,2017,4.130114942528736,13359695.923101142,0.0,186.0522508997641,-9.589411972727442,174,171,0
VW Polo VI,economy,petrol,3.32,2015,75595,2021,4.6947126436781605,9626109.443884227,0.29,185.90563909407464,-0.0686925665595574,174,170,0
VW Polo VI,economy,petrol,4.5,2012,24759,2017,5.375229885057471,12616864.3225602,0.1,103.8294609058906,0.6782216002654795,174,171,0
Kia Rio X,economy,petrol,4.28,2014,61920,2018,4.287356321839081,18589483.855928168,0.1,165.1371734802227,-1.1899104328996828,174,173,0
Kia Rio X-line,economy,petrol,4.1,2011,3523,2015,4.91471264367816,16192125.56645965,0.1,200.0,2.173035277608807,174,172,0
Hyundai Solaris,economy,petrol,5.76,2013,45373,2017,4.634655172413793,11273764.937455852,0.1,119.0,11.754774486743568,174,166,0
Kia Rio X-line,economy,petrol,3.84,2013,48566,2016,4.55919540229885,15402481.343717096,0.1,128.91492010164893,-7.417297023223349,174,171,0
Fiat 500,business,petrol,3.48,2012,25103,2021,5.343563218390805,5459223.701516092,0.1,121.0,-5.340849599466531,174,173,0
Renault Kaptur,standart,petrol,5.78,2013,52799,2015,4.805114942528736,10096887.408763189,0.13,183.0,-0.7801486926339656,174,167,0
Mercedes-Benz GLC,business,petrol,4.64,2014,69197,2016,4.3933908045977015,12680733.899405995,0.1,117.09079258950791,15.584943870081924,174,165,0
Renault Kaptur,standart,petrol,3.34,2011,4187,2019,4.302183908045977,18948694.937973782,0.1,93.0,-4.868280296215103,174,172,0
Kia Sportage,standart,petrol,3.82,2015,90120,2021,4.218275862068966,15519652.750258677,0.0,182.7121717325705,4.467767823136257,174,172,0
VW Tiguan,economy,petrol,5.4,2016,114326,2021,5.532931034482759,12896964.346979788,0.63,109.17469491341733,-0.5835873686618438,174,174,0
Smart Coupe,economy,petrol,3.18,2014,65106,2015,5.46735632183908,18433816.248265576,0.1,123.47553965334706,-9.435126001194236,174,173,0
Kia Sportage,standart,petrol,3.72,2011,3890,2020,5.023793103448276,16088373.717537688,0.1,107.87244314137428,0.9961091802331304,174,172,0
VW Polo,economy,petrol,5.56,2013,46364,2019,4.5218390804597695,4270249.131042844,0.1,165.0,-0.8260354362861898,174,172,0
VW Polo,economy,petrol,5.04,2011,157,2019,4.181149425287356,13965750.938096156,0.1,187.49780074098163,24.973980950742167,174,174,0
Skoda Rapid,economy,petrol,4.64,2015,92111,2016,4.284080459770115,17875254.98403826,0.25,117.09976056082884,8.50063387229902,174,173,0
Smart Coupe,economy,petrol,3.02,2017,115478,2020,4.6048850574712645,10967326.457254345,0.25,117.0,-1.5097047811229651,174,171,0
VW Tiguan,economy,petrol,4.74,2017,129005,2019,4.113850574712643,9749977.571830526,0.1,167.8408980648876,-2.708408419254148,174,170,0
Smart ForFour,economy,petrol,4.46,2016,102415,2017,4.720862068965517,21758058.899092056,0.1,145.59784786654797,1.5357152083868308,174,173,0
VW Polo VI,economy,petrol,4.84,2014,74847,2017,4.6817816091954025,19565399.79158076,0.1,150.53303090182732,-1.4610617609872711,174,171,0
Smart ForTwo,economy,petrol,4.42,2017,114610,2016,4.342873563218391,22504399.733955275,0.7,110.16526848065722,3.139030957392284,174,172,0
Nissan Qashqai,standart,petrol,4.76,2012,21879,2016,4.126896551724138,11650153.622471286,0.1,191.1162869118361,-10.884881666376646,174,173,0
VW Polo,economy,petrol,6.08,2011,2409,2018,4.120172413793103,17261884.75412887,0.1,193.56542379530845,-5.801820232395755,174,173,1
Kia Sportage,standart,petrol,6.0,2012,21852,2022,4.192873563218391,17930858.64489601,0.1,160.5673771735237,-2.59821106248459,174,169,0
Renault Kaptur,standart,petrol,5.4,2013,47335,2016,4.310977011494253,19792821.76631489,0.1,108.19316038700504,18.91741472488484,174,171,0
Kia Rio X-line,economy,petrol,5.48,2014,59615,2019,4.13735632183908,5878477.413232552,0.1,185.08971388253804,3.9571690911331,174,173,0
Nissan Qashqai,standart,petrol,5.62,2015,82262,2015,3.820172413793104,10681646.253036292,0.1,199.3077721585928,15.149635472292267,174,174,0
VW Tiguan,economy,petrol,5.12,2017,126222,2020,4.574827586206896,17463854.077426076,0.1,168.54443535569078,-0.1846748648215235,174,172,0
Smart Coupe,economy,petrol,3.5,2014,71510,2018,4.404655172413793,10268981.719081102,0.1,91.4235081222183,-4.879844861812414,174,172,0
VW Polo VI,economy,petrol,5.24,2015,86101,2019,4.472873563218391,14786525.633560805,0.1,101.33993549349417,-1.07094111703823,174,173,0
Smart ForFour,economy,petrol,5.5,2014,63542,2016,4.508735632183908,12257465.877975477,0.0,184.71372771282304,0.9332636818850368,174,173,0
Hyundai Solaris,economy,petrol,3.74,2013,42849,2019,4.201609195402299,19505902.340245683,0.1,183.79126667332133,-12.112403666362756,174,173,1
