signal_id,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,label
940,0.1336121,0.0292644,-0.1396966,-0.07568997,0.1710027,0.2868358,0.3162011,0.2758182,0.1861262,0.05501885,-0.03618897,-0.05085776,-0.198141,-0.3061074,-0.3059841,-0.2997314,-0.2192172,-0.2169339,-0.1802767,-0.1486882,-0.2120664,-0.09726708,-0.01590053,0.04624629,0.2152891,0.2322637,0.2672586,0.4264809,0.513049,0.341288,-0.08254865,-0.3392438,-0.1765529,0.08872798,0.09050838,-0.02042156,-0.1117169,-0.207082,-0.1986704,-0.2177593,-0.1690385,0.003789694,0.03263776,0.02243,-0.02191029,-0.09873008,-0.08021568,-0.05560969,-0.005698491,0.001902027,-0.0184499,0.01260692,-0.004745558,0.003870486,0.05423637,0.1384707,0.2452612,0.2372381,0.1703222,0.07015633,-0.0758644,-0.1301591,-0.0317932,0.1643024,0.3563197,0.4161046,0.2762426,0.0989146,-0.004456441,-0.1472141,-0.2624371,-0.3030231,-0.3305522,-0.2432044,-0.08537834,0.0006552001,-0.007170698,-0.1221974,-0.2557667,-0.2776519,-0.1918411,-0.04034108,0.1913444,0.372492,0.3434732,0.308465,0.3805116,0.3711677,0.2338568,-0.05859025,-0.3541913,-0.3282232,-0.09549817,0.07112342,0.09509787,0.03566748,0.01450664,-0.1153557,-0.3337854,-0.2864141,-0.09598691,-0.02874229,-0.03899004,-0.08135174,-0.09459182,-0.1342442,-0.1659217,-0.02695433,0.08966165,0.09691626,0.1243429,0.1367324,0.1386272,0.1705165,0.2301792,0.2175504,0.07100049,-0.08184317,-0.1483518,-0.10041,0.09250061,0.4325793,0.6002122,0.3584439,0.07462757,-0.1276581,-0.2431063,-0.1556399,0
946,0.05806803,0.01493438,0.007841103,0.06949077,0.0802763,0.04920844,-0.02942187,-0.1509491,-0.1810304,-0.1631067,-0.1479563,-0.1057887,-0.04825514,0.007304605,0.01693521,0.003573335,-0.01634501,-0.05129265,-0.05909325,-0.02393286,0.03250761,0.07851597,0.1152224,0.10249,0.05293128,0.06160448,0.0960054,0.1788288,0.2781546,0.2235231,0.1327727,0.1307661,0.1434467,0.2052929,0.2695925,0.2208555,0.1068162,0.00940893,-0.03428038,-0.1000815,-0.198622,-0.2019771,-0.2102676,-0.2360133,-0.1635794,-0.1644439,-0.2011227,-0.1828709,-0.2197179,-0.1796779,-0.07684827,-0.0261824,0.01968233,0.04912414,0.0962422,0.09187485,0.06130112,0.1205877,0.1622248,0.205668,0.2211643,0.1660072,0.1019805,-0.07267488,-0.1789723,-0.08071112,0.02199962,0.1031502,0.0797015,-0.06289611,-0.1608177,-0.2045352,-0.1524233,-0.07703501,-0.0837932,-0.05066328,-0.01134229,-0.01630671,0.006644633,0.0139683,0.002554552,-0.01152109,-0.04650154,-0.06313965,-0.02406818,0.049221,0.08055636,0.07705396,0.06942026,0.05569795,0.09368725,0.1764949,0.2355592,0.2191212,0.1673159,0.1501081,0.120278,0.1171103,0.1627322,0.161449,0.1124792,0.01470865,-0.07292051,-0.1031618,-0.1518053,-0.1916491,-0.2090858,-0.219326,-0.2160046,-0.2225595,-0.2047134,-0.2004136,-0.2097175,-0.1663494,-0.1049555,-0.02090626,0.05089599,0.09720072,0.1511673,0.1252479,0.09039763,0.147317,0.1749086,0.1478321,0.1263041,0.08062004,-0.01439144,-0.09749856,0
947,-0.3796496,-0.4977742,-0.4655851,-0.5240932,-0.4985129,-0.3864718,-0.3681806,-0.2362663,-0.04368465,0.05420745,0.08077174,0.09422968,0.245691,0.4537092,0.580454,0.5268482,0.3083801,0.2172365,0.2231885,0.2047822,0.1401472,-0.06493043,-0.2146185,-0.2232151,-0.1629372,-0.08083482,-0.09049195,-0.1338594,-0.2060165,-0.2776179,-0.3264307,-0.4007631,-0.3715786,-0.3065798,-0.205813,0.003096538,0.1267974,0.1938597,0.2917712,0.4021771,0.4789652,0.4637151,0.4269774,0.2745059,0.06233562,0.01100367,0.00827582,0.04319564,0.1458463,0.2080423,0.1934285,0.0125021,-0.2427461,-0.3770346,-0.4183918,-0.4262111,-0.37665,-0.2889098,-0.2513038,-0.2418129,-0.2281669,-0.1917339,-0.04691566,0.1363658,0.3191948,0.5477719,0.6991189,0.6000798,0.324637,0.1765982,0.1705896,0.1402963,0.09461832,0.0432204,-0.02743712,-0.1566373,-0.2644756,-0.2760197,-0.2348964,-0.1459597,-0.1715912,-0.2995748,-0.4092416,-0.4732347,-0.3080845,-0.08938998,0.00381513,0.1157175,0.2333488,0.3410681,0.3477045,0.3144364,0.3532614,0.2811074,0.1623669,0.04959936,-0.07566709,-0.04260498,0.08503331,0.1914642,0.2197564,0.2065718,0.2028463,0.001823292,-0.276091,-0.3776671,-0.3972856,-0.3605372,-0.3039745,-0.2812554,-0.2845314,-0.330128,-0.3330263,-0.2533053,-0.09900693,0.07513938,0.2287644,0.4611052,0.6910867,0.7377191,0.5719937,0.2694673,0.04827375,0.08170909,0.1577501,0.05641297,-0.03667129,-0.146096,0
949,-0.1782728,-0.1399005,-0.1499637,-0.1171572,-0.1278581,-0.1197558,-0.04165949,0.02803956,0.1425067,0.2103271,0.2327139,0.2868177,0.3533151,0.4817191,0.4960284,0.1945852,-0.2059077,-0.2881171,-0.07040374,0.027199,0.008160788,0.02228609,-0.00566266,-0.03905875,-0.1114549,-0.2062317,-0.2323726,-0.2487893,-0.2137159,-0.1223944,-0.07083303,-0.07014008,-0.1011722,-0.1082185,-0.07838082,-0.04274371,-0.02136138,-0.01775378,0.004414613,0.03333401,0.05717842,0.1063911,0.207581,0.3352168,0.3760882,0.2963879,0.1389572,0.005876026,0.08047975,0.2578873,0.2725355,0.1052413,-0.1360691,-0.229201,-0.1714366,-0.2134515,-0.2018248,-0.1095182,-0.1644394,-0.1776803,-0.1314397,-0.1540666,-0.1419992,-0.1414134,-0.1523168,-0.1507361,-0.1690723,-0.1164233,-0.01842939,0.0621435,0.1157782,0.1377655,0.1990015,0.2613812,0.2809847,0.3693551,0.4711493,0.3592226,0.01482119,-0.2725891,-0.198244,0.00333608,0.008587622,0.06459866,0.05360756,-0.1416072,-0.1180241,-0.1489282,-0.2842559,-0.1971419,-0.1610694,-0.09927594,-0.008842938,-0.08648647,-0.1124784,-0.1117085,-0.1083891,-0.06580963,-0.05428655,-0.03381572,-0.03110576,-0.0008411947,0.07139345,0.1247999,0.2021201,0.3142073,0.4091361,0.398135,0.2887115,0.1575549,0.07015122,0.08508138,0.1387015,0.1583266,0.06293826,-0.1513471,-0.2703621,-0.2428108,-0.1856058,-0.1342482,-0.1229459,-0.1431248,-0.1568706,-0.1683031,-0.1735302,-0.1580851,-0.1428188,-0.1558651,0
951,-0.08267212,-0.03000948,0.04787567,0.07171937,0.04542716,0.01326366,0.04682656,0.185408,0.3310606,0.3327827,0.3150053,0.3673585,0.2454737,0.03511789,-0.03336182,-0.04903739,0.005079574,0.08491679,0.09365939,0.04887969,-0.1108617,-0.2945383,-0.4178639,-0.4497911,-0.3567188,-0.2636526,-0.1483421,-0.03746919,-0.05007149,-0.0774973,-0.06734133,-0.0637267,-0.02148497,0.1635585,0.4138561,0.4834767,0.4436389,0.5435419,0.5894159,0.1995659,-0.3502128,-0.4795587,-0.3125305,-0.162855,0.06498159,0.1556743,-0.07505462,-0.247568,-0.317028,-0.3221088,-0.1477753,-0.02290615,0.030101,0.01832684,-0.04074652,-0.003789452,-0.06785508,-0.1240972,-0.06174022,-0.02551178,0.08124736,0.1134964,0.08417316,0.1749834,0.2644091,0.3641419,0.4400198,0.3164807,0.08025208,0.03147707,0.1026083,0.09030642,0.1462097,0.1682744,0.100497,0.07761138,-0.04783086,-0.1998788,-0.3060763,-0.4028322,-0.3871804,-0.3204994,-0.216121,-0.1150598,-0.1008366,-0.103432,-0.1207086,-0.1183033,-0.03564994,0.2015875,0.565972,0.6704185,0.3850511,0.1911793,0.3528466,0.4418525,0.1884392,-0.1538319,-0.4601993,-0.544385,-0.2830048,-0.01448744,0.1484243,0.1961444,0.01295899,-0.1956242,-0.2568946,-0.2053757,-0.1449591,-0.1086089,-0.04336937,-0.04127363,-0.07367514,-0.08174577,-0.1142863,-0.09303658,-0.03176985,0.01295727,-0.001548091,-0.04209379,0.07866765,0.2943196,0.3957429,0.2493046,0.02421486,0.03895445,0.07165067,0.0834251,0
952,-0.2051788,-0.231007,-0.3178305,-0.3373293,-0.3448039,-0.2191154,-0.02965752,0.01034791,0.01944323,0.05083644,0.0741928,0.05559935,0.03278288,0.1267291,0.2755769,0.3690658,0.3201815,0.1981973,0.1077516,-0.01640014,-0.08224536,0.0006075092,0.2598073,0.5778239,0.5318152,0.1940159,-0.0326366,-0.1555708,-0.2491291,-0.3372136,-0.4134943,-0.4458887,-0.4529298,-0.3667602,-0.2261769,-0.09704988,0.00732681,0.05505917,0.1472781,0.2001383,0.1954471,0.4082097,0.7356834,0.780882,0.3851576,-0.1476022,-0.3891106,-0.3033015,-0.09177109,0.03134223,-0.03980218,-0.1851318,-0.2443609,-0.3129682,-0.4123362,-0.3767614,-0.3399276,-0.2812718,-0.05305593,0.1218892,0.08642449,-0.0465163,-0.05170945,-0.03203735,-0.03410443,0.1792078,0.3403415,0.312093,0.3042475,0.3001417,0.1897479,-0.007592902,-0.01626209,0.06180288,0.1214013,0.4630306,0.7535953,0.4632228,-0.03437997,-0.1639512,-0.2601062,-0.4567082,-0.4288711,-0.4806674,-0.4567626,-0.261112,-0.2342394,-0.07417621,0.0220606,-0.06555548,0.04658622,0.1986073,0.3452803,0.4667376,0.6506771,0.8898474,0.5941251,0.008754505,-0.2500852,-0.2942198,-0.2144981,-0.147292,-0.1848177,-0.1777495,-0.2095842,-0.2573136,-0.265352,-0.3250785,-0.3099557,-0.2263387,-0.120942,0.01756536,0.03569057,-0.01172815,-0.03503997,-0.02369156,0.06819587,0.1855241,0.2736789,0.2608248,0.2197558,0.1795095,0.01969473,-0.08616136,-0.04082197,0.1714448,0.5840403,0.7650507,0
953,0.06907219,0.1166703,0.2071655,0.377017,0.3388787,0.2792908,0.4065443,0.3760231,0.1403698,-0.1670761,-0.295444,-0.1033932,0.0291461,0.06184709,0.02584742,-0.1807557,-0.2977997,-0.3438803,-0.3446898,-0.2088129,-0.07035089,0.07434332,0.05012622,-0.09565452,-0.09722824,-0.1051888,-0.01274024,0.1475351,0.1231855,0.07760365,0.05412115,0.139476,0.3736865,0.4653698,0.2911396,0.04863363,0.04936633,0.1225249,0.1035395,0.171376,0.1154227,-0.02361491,-0.05175806,-0.1540897,-0.2605704,-0.3307986,-0.3828295,-0.3144193,-0.2536932,-0.2289255,-0.1766772,-0.1469794,-0.1198928,-0.07066506,-0.01103961,0.1016429,0.3582668,0.5392076,0.3002824,0.07207035,0.3051865,0.4824576,0.3595317,0.1839732,-0.1377248,-0.3704918,-0.2966487,-0.220083,-0.1046119,0.00954483,-0.06767386,-0.131567,-0.1951901,-0.2874426,-0.2566639,-0.1925913,-0.1241743,-0.06839826,-0.08672005,-0.08779065,-0.07593165,-0.07948907,-0.06005418,-0.04191621,-0.01943355,0.003195234,0.08239264,0.3569995,0.5896481,0.4443283,0.2086561,0.1314144,0.01322585,-0.02066756,0.09476649,0.1323715,0.1659201,0.1473257,0.05313217,0.01589998,-0.1075217,-0.2375668,-0.2989197,-0.3530772,-0.2876255,-0.2309012,-0.2159671,-0.1790728,-0.209729,-0.2046298,-0.1538396,-0.09994924,0.02202257,0.2203942,0.4498594,0.5073637,0.4515218,0.5457595,0.6071427,0.402479,0.05144617,-0.2335107,-0.4195624,-0.544669,-0.4213532,-0.1281816,-0.06418609,-0.1629305,0
954,0.1487937,0.1584805,0.1174365,0.1483688,0.1636865,0.196005,0.2258968,0.1820723,0.0937012,-0.06480123,-0.1402939,-0.0652147,-0.02528027,-0.00493152,-0.04097141,-0.1862181,-0.2568018,-0.2512002,-0.2087314,-0.09887142,-0.02450965,0.01654478,0.03153074,-0.001626825,-0.01126584,-0.03305832,-0.06085063,-0.02791663,0.01994899,0.05093912,0.0564698,0.06130957,0.114845,0.2095791,0.2938823,0.2875516,0.1724034,0.06044166,0.08745567,0.2088672,0.2922419,0.2991931,0.1768049,0.0006341903,-0.06648659,-0.09777968,-0.1769488,-0.2467409,-0.271911,-0.2750275,-0.265608,-0.2211357,-0.1936751,-0.1987624,-0.1858801,-0.1443885,-0.05340125,0.03996294,0.07832138,0.08732121,0.09665287,0.109858,0.1358607,0.2286833,0.3035815,0.2601445,0.2243736,0.1830014,0.02202908,-0.09765825,-0.05010896,0.009091993,0.03654275,0.09316807,-0.005634093,-0.2065078,-0.2178113,-0.1696384,-0.1618545,-0.111041,-0.09276229,-0.06807915,-0.03589869,-0.04909881,-0.02783019,-0.0172317,-0.03206492,-0.00704328,0.0187942,0.04403331,0.06065245,0.04228284,0.03924694,0.05516406,0.07013301,0.1137417,0.1856068,0.2565964,0.2722416,0.1728642,0.02333143,-0.01980663,0.07005923,0.1922143,0.252455,0.1469954,-0.02403376,-0.05323766,-0.08928646,-0.2012421,-0.2181296,-0.21804,-0.2255948,-0.1951279,-0.2023116,-0.195174,-0.1843521,-0.1971641,-0.1612901,-0.1025414,-0.02001826,0.05843578,0.08904099,0.1264894,0.1297542,0.1113349,0.1677459,0.2159912,0
956,0.07766705,0.1130132,0.1491891,0.2457549,0.3754997,0.3819405,0.2717083,0.09127581,-0.135478,-0.2074116,-0.22594,-0.3212597,-0.1819886,0.009942311,0.04017009,0.09594084,0.01451468,-0.0674743,-0.03672911,-0.09592982,-0.09693681,-0.1129485,-0.147258,-0.08390198,-0.06858997,-0.04173956,-0.0345661,-0.06262342,-0.05486111,-0.0720158,-0.05708951,-0.04407163,-0.02832511,0.02478305,0.02870772,0.02926182,0.04894068,0.08475914,0.1096597,0.09127148,0.1234798,0.2214078,0.3407106,0.3698327,0.2228414,0.02225773,-0.1193259,-0.1230387,-0.009497249,0.1180263,0.2430333,0.2452726,0.08715193,-0.1047627,-0.274094,-0.3160799,-0.2734519,-0.2652245,-0.2302746,-0.2132995,-0.2136978,-0.1710253,-0.1729938,-0.1831182,-0.146413,-0.08031356,0.01201287,0.06397349,0.1518519,0.3136498,0.4233235,0.5190214,0.4671002,0.1349691,-0.1733784,-0.3072991,-0.2414344,-0.005425809,0.1956932,0.2798895,0.06894232,-0.243891,-0.3161666,-0.3460221,-0.2674387,-0.1061166,-0.08489059,-0.08160052,-0.1031492,-0.1023955,-0.1102305,-0.1560391,-0.08630266,-0.0336227,-0.00740047,0.008735145,-0.01106732,0.02788393,0.02681581,0.06706591,0.1662301,0.206704,0.2930598,0.3136931,0.2600779,0.2724029,0.184847,0.001886244,-0.08978338,-0.08079997,0.003927596,0.1367687,0.2311497,0.2047722,0.07398837,-0.08935168,-0.2623962,-0.3603698,-0.3182164,-0.24848,-0.2229092,-0.2100079,-0.2082717,-0.2050485,-0.1662259,-0.1132806,-0.07487876,-0.002752633,0
958,0.7879933,0.4236076,0.05947877,0.06419953,0.2393423,0.2267497,0.2400428,0.1951052,-0.02306649,-0.09643296,-0.2138314,-0.4210557,-0.418919,-0.44418,-0.5022662,-0.4150519,-0.3055483,-0.151601,-0.0313302,-0.03699825,-0.04092284,-0.002635155,0.09127942,0.254828,0.3721368,0.347043,0.2459453,0.1459684,0.09769432,0.1270206,0.140226,0.1535161,0.2637133,0.4720659,0.6572919,0.4419075,-0.09270575,-0.3498829,-0.4025871,-0.5172232,-0.5478374,-0.5049842,-0.4696331,-0.4641756,-0.461905,-0.4098243,-0.2843068,-0.03672028,0.2265706,0.4175246,0.4862622,0.4276916,0.3975321,0.3693784,0.3467993,0.348394,0.2570427,0.1403831,0.02263182,-0.04258664,-0.0002266297,-0.02855168,-0.1133033,-0.2086505,-0.3687927,-0.4827463,-0.497197,-0.368593,-0.115923,0.03696395,0.03317441,-0.04741532,-0.1454644,-0.1586276,-0.05494708,0.1087076,0.203098,0.1744121,0.1399525,0.1446933,0.1633637,0.1819665,0.1419059,0.1351503,0.3424322,0.5648766,0.5182418,0.3884418,0.1868926,-0.2493782,-0.4494034,-0.3418685,-0.3984169,-0.4097408,-0.3618374,-0.451829,-0.4332383,-0.4038838,-0.3729436,-0.2289563,-0.08500113,0.1112439,0.2346856,0.351685,0.5277416,0.472097,0.2973184,0.1158271,0.01831307,0.122561,0.2104813,0.3007049,0.2924202,0.04458167,-0.147058,-0.2058449,-0.1627091,-0.1294847,-0.2013436,-0.2214886,-0.3071494,-0.372584,-0.2635562,-0.1887438,-0.09548447,-0.05819735,-0.1186956,-0.07564219,0
961,-0.3013243,-0.2314859,-0.07635246,0.2063715,0.3689128,0.2608957,0.09172314,0.06013316,0.2896861,0.5723401,0.3634298,-0.04333039,-0.1071954,-0.1001568,-0.07790119,-0.03838112,-0.06030348,0.02765306,0.03923666,-0.02520963,-0.1445182,-0.3672458,-0.3271972,-0.1611603,-0.09589659,-0.07844438,-0.1279759,-0.09178617,-0.0703966,-0.09459065,-0.04548438,-0.02350399,0.01775535,0.02882891,0.02564955,0.0954954,0.0901447,0.1212794,0.2246763,0.2392702,0.2760148,0.329784,0.3206761,0.2865585,0.1986678,0.1419028,0.1462732,0.07072097,-0.06666851,-0.1720627,-0.218169,-0.2460851,-0.2908922,-0.2980261,-0.3204414,-0.3863043,-0.3848767,-0.3194369,-0.2499356,-0.2238781,-0.2231871,-0.1726806,-0.06392908,0.1593085,0.3704924,0.3398913,0.3352163,0.5945977,0.7382672,0.4126342,-0.1188967,-0.3257251,-0.2131191,-0.04649017,0.1195613,0.06865943,-0.05991871,0.005710919,-0.05589505,-0.1920368,-0.2470946,-0.3382682,-0.2065846,-0.02533628,-0.07096391,-0.05141156,-0.01900586,-0.06195903,-0.03964483,-0.04476063,-0.0690944,-0.05161494,-0.031175,0.04255214,0.1199685,0.1082498,0.1014601,0.149303,0.197826,0.2494064,0.2681161,0.2652352,0.28846,0.2703581,0.2568068,0.2770722,0.2292267,0.1071401,-0.08243105,-0.2124731,-0.251615,-0.3638537,-0.4004806,-0.3581606,-0.4183953,-0.4118313,-0.3261921,-0.2610017,-0.1911362,-0.1735592,-0.1417568,-0.05973177,0.08049653,0.2798221,0.3090994,0.3222074,0.5925874,0.7189047,0
962,0.4288784,0.30067,0.101569,-0.07243328,-0.1447941,-0.1453167,-0.1482507,-0.173414,-0.1908244,-0.1202898,0.00510001,0.08840579,0.1529966,0.1566169,0.06527566,-0.01955486,-0.1040833,-0.2079746,-0.2538201,-0.2463941,-0.2439043,-0.2574689,-0.2620268,-0.2495927,-0.2173051,-0.1412118,-0.02328287,0.1133194,0.2121352,0.2508138,0.2995808,0.3503254,0.3384352,0.3178316,0.3126953,0.2082598,0.004668317,-0.1634823,-0.2489142,-0.2641615,-0.2362211,-0.163968,-0.03634677,0.02900781,-0.04325845,-0.1541775,-0.2183436,-0.2056351,-0.1397809,-0.09191893,-0.04152049,-0.01011147,-0.04272249,-0.04195617,-0.04189102,-0.08240995,-0.07956378,-0.06316155,-0.01062426,0.06611096,0.07773656,0.06874572,0.09395184,0.1911037,0.3231474,0.3775443,0.2996008,0.07052019,-0.2153902,-0.279166,-0.01487008,0.2152516,0.2074749,0.1426613,0.05724191,-0.04870102,-0.1309594,-0.1631175,-0.1678721,-0.2181963,-0.2203319,-0.1942736,-0.196198,-0.1603702,-0.1757029,-0.2036401,-0.1830423,-0.1699261,-0.1107547,-0.05360052,-0.006800141,0.1253164,0.2554468,0.3032743,0.3245047,0.3357425,0.357958,0.4132787,0.3779434,0.2063015,-0.03040717,-0.2441147,-0.266276,-0.1700973,-0.05729578,0.08546457,0.04116486,-0.1113338,-0.1579189,-0.1812532,-0.121488,-0.04505485,-0.05265302,-0.02031345,-0.01339076,-0.02624501,-0.007106481,-0.03097607,-0.04497679,-0.05541156,-0.06190024,-0.02806588,0.009330682,0.08476886,0.1503475,0.1588647,0.1653714,0.2025677,0
963,0.1270183,0.1371942,0.1792836,0.2230182,0.2732341,0.2757515,0.1827742,-0.004780786,-0.1111189,0.04211123,0.2938677,0.4382727,0.4063619,0.1741206,-0.08017185,-0.1618975,-0.2127944,-0.3270795,-0.3447857,-0.3419974,-0.3886658,-0.3305776,-0.2654438,-0.2452926,-0.1823335,-0.1454102,-0.05206681,0.1858608,0.4856919,0.6311412,0.4784245,0.3578351,0.3247974,0.07803653,-0.2018443,-0.2590491,-0.03507578,0.1932232,0.02283945,-0.1654455,-0.1009565,-0.1385958,-0.1869159,-0.1716959,-0.2180786,-0.1429966,-0.05718609,-0.1092358,-0.127501,-0.1145707,-0.102543,-0.04868957,0.01000379,0.04704246,0.07844614,0.08527982,0.06878302,0.1195518,0.2103836,0.2395359,0.1546304,-8.483915e-05,-0.005121133,0.1907702,0.4249666,0.4855513,0.2578035,0.007525679,-0.07854876,-0.1105052,-0.1699104,-0.2983646,-0.3794027,-0.359295,-0.3674398,-0.356454,-0.2863262,-0.2484114,-0.2068912,-0.1440215,-0.09213102,0.09473595,0.3584996,0.4363542,0.4542981,0.5231789,0.5074111,0.4015319,0.1021593,-0.3006278,-0.3256551,-0.0349205,0.1023678,0.0644671,-0.03091687,-0.1570707,-0.2490039,-0.302749,-0.2938797,-0.2215164,-0.1083862,-0.03039714,-0.08673833,-0.1177538,-0.06983073,-0.0653898,-0.04829697,-0.02217841,0.006033699,0.08168838,0.1577813,0.25028,0.3345676,0.3303462,0.2220671,0.01555487,-0.1055533,0.03073197,0.2733654,0.434269,0.4108917,0.2044716,-0.004489929,-0.1447698,-0.2203814,-0.2398154,-0.2868051,-0.3193396,0
966,-0.2423593,-0.3024422,-0.2682847,-0.2794067,-0.3005225,-0.2862969,-0.2300537,-0.1097669,-0.02159875,-0.02514131,-0.05875161,-0.07370083,-0.01719532,0.1616108,0.3693591,0.4235989,0.3110393,0.2213145,0.2038321,0.149099,0.07593381,0.04549003,0.09620776,0.2266882,0.3332437,0.3127828,0.1841777,-0.0001175259,-0.295825,-0.4959316,-0.4641398,-0.4905961,-0.4872025,-0.4009599,-0.3889301,-0.2880563,-0.2055885,-0.1743232,-0.0330927,0.07430381,0.1589301,0.32482,0.490843,0.4577279,0.2215546,0.04623705,0.03538412,0.1454471,0.2525301,0.3086817,0.2257075,-0.0425491,-0.1617746,-0.1912768,-0.2756241,-0.2518097,-0.2613157,-0.2814233,-0.3009401,-0.3526507,-0.2305337,-0.1168026,-0.1118562,-0.03245932,0.03551314,-0.02829012,-0.08494545,0.01383285,0.1974529,0.4023662,0.4350813,0.3178242,0.3399711,0.2476229,0.02658528,-0.08908646,-0.1811146,-0.001196009,0.3443037,0.4448592,0.3410804,0.08626316,-0.1938348,-0.3903093,-0.4597478,-0.4249333,-0.4409297,-0.4037114,-0.3472987,-0.3385728,-0.2460286,-0.140487,-0.02089497,0.08783217,0.1978036,0.3464101,0.3750355,0.3801991,0.3162212,0.1768186,0.2695943,0.3497203,0.2576483,0.1933052,0.05507747,-0.05108458,-0.01843257,-0.08839876,-0.2370343,-0.3165512,-0.3416968,-0.3222363,-0.3026204,-0.2617708,-0.1481307,-0.03995817,0.03611123,0.07292086,0.00403354,-0.1094856,-0.1184273,0.02580045,0.2346526,0.3335235,0.2560672,0.1761717,0.1430993,0.07346681,0
967,0.1642602,0.2231361,0.06616892,-0.1284734,-0.2765289,-0.3484541,-0.3007755,-0.2271134,-0.1762265,-0.1220913,-0.1606567,-0.1921656,-0.15752,-0.1439728,-0.050079,0.03206693,0.04985416,0.09678657,0.08022564,0.06446171,0.09927098,0.151604,0.264359,0.3172394,0.2786744,0.2136415,0.08203585,-0.03072258,-0.03590552,0.03147393,0.1582677,0.2432014,0.1901254,0.06336889,-0.1108087,-0.2553639,-0.2732636,-0.271924,-0.279998,-0.2674386,-0.3053051,-0.3459791,-0.3401392,-0.3036923,-0.2082213,-0.07927211,0.02350962,0.1094897,0.264563,0.4054754,0.374516,0.3500229,0.4140973,0.4088055,0.3460722,0.1647956,-0.1292195,-0.2921509,-0.2712328,-0.1210318,0.09335703,0.1737265,0.0821862,0.004078079,-0.1024653,-0.3094235,-0.3309136,-0.2163138,-0.2206725,-0.1654751,-0.1118522,-0.1459519,-0.08616917,-0.08569095,-0.1133357,-0.03019043,0.008058114,0.04394415,0.06623784,0.05417725,0.133004,0.2144688,0.2571733,0.2752339,0.2580785,0.2100287,0.0588355,-0.05695555,-0.01840197,0.0497075,0.141043,0.2421974,0.2258416,0.1139299,-0.01078699,-0.146391,-0.2304406,-0.2478541,-0.2594412,-0.2402855,-0.236325,-0.2655514,-0.272763,-0.2834886,-0.2762302,-0.2380867,-0.1638592,-0.06003319,0.05638495,0.2341481,0.356702,0.3450587,0.3099959,0.3080699,0.3946855,0.4755807,0.3677974,0.1450751,-0.06481151,-0.2630707,-0.3672727,-0.230835,0.03095969,0.1578957,0.123198,0.03397327,-0.0750966,-0.1954927,1
968,0.04328495,0.04369522,0.04742532,0.07788035,0.0847298,0.1025255,0.2046715,0.3014977,0.2480524,0.1410996,0.0874082,0.0388851,0.06682168,0.1615015,0.1754422,0.1115589,0.009254623,-0.06175901,-0.0961481,-0.1627328,-0.1973612,-0.2177946,-0.2038537,-0.1467872,-0.1654197,-0.1556205,-0.1333197,-0.1627807,-0.1397628,-0.1164155,-0.05018629,0.04676602,0.06285955,0.07874809,0.09120028,0.09482816,0.1433275,0.1940041,0.1897593,0.1507126,0.1360168,0.07918882,-0.04463951,-0.169619,-0.2090357,-0.07644248,0.03754658,0.0103057,-0.03232606,-0.07861676,-0.0954309,-0.07459097,-0.07290197,-0.06698277,-0.06540898,-0.05874793,-0.03025517,-0.002845605,0.01152564,0.00146409,-0.02131094,-0.04274872,-0.03863623,-0.01239717,0.004810634,0.02443014,0.04207738,0.06634096,0.09836857,0.1084648,0.140309,0.2051064,0.2352784,0.1968411,0.1293586,0.08420129,0.02647801,-0.005726679,0.03996493,0.04569978,0.006966031,-0.003276933,-0.004187991,0.0032068,-0.01577067,-0.05475323,-0.08589284,-0.1393311,-0.1884524,-0.1960826,-0.1707264,-0.1670619,-0.1737305,-0.1564138,-0.1624828,-0.1488574,-0.1126144,-0.07300959,0.007124722,0.05638835,0.09226607,0.1225733,0.1156245,0.163808,0.2314544,0.2560692,0.2328826,0.1732024,0.1287967,0.01611651,-0.1424341,-0.1612568,-0.07419614,-0.02376066,0.000518912,0.0121705,-0.04046298,-0.0951747,-0.1041165,-0.07490063,-0.02855914,-0.05020066,-0.06541946,-0.03765186,-0.03050776,0.01661022,0.03504563,-0.004965324,0
