feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target_reg,target_class
0,4.458735632183909,173,1,4.377306511488046,60168,148.52790507855943,19114756.21716658,0,1,0,43,2014,189.24927886489576,2019,0.1,0,174,9,5.06,46.69,engine_overheat
0,4.579885057471264,171,1,7.250687492373546,892,179.86107783937194,5604295.333200555,0,0,0,26,2011,181.2322252094958,2014,0.1,1,174,7,3.34,54.22,another_bug
1,4.1722413793103446,173,1,16.848014521977326,43597,121.99521493145082,15738911.247939564,0,0,0,20,2013,175.00337229479456,2020,0.1,0,174,0,4.3,33.38,engine_fuel
0,5.223275862068966,173,1,-0.70644336065313,88750,138.35570128617024,17019014.269357346,0,0,0,14,2015,111.33249858806576,2017,0.1,1,174,20,4.74,25.31,break_bug
1,4.170344827586207,153,0,-16.838218597902596,41778,145.17818975704455,21050250.130376443,0,0,1,19,2013,188.59741134335093,2020,0.0,0,174,25,3.02,43.21,electro_bug
0,4.585114942528736,173,1,-15.629438415736958,41213,106.9409147932154,12323477.645439748,0,0,0,6,2013,121.11572909053284,2017,0.1,1,174,23,3.6,29.15,wheel_shake
0,4.287356321839081,173,1,-1.1899104328996828,61920,117.40599065445653,18589483.855928168,0,0,0,42,2014,165.1371734802227,2018,0.1,1,174,7,4.28,27.95,engine_fuel
0,4.341666666666667,174,1,-8.586310165723727,61815,162.45699457173308,14815877.67509905,0,1,0,44,2014,182.47382176572444,2019,0.0,0,174,9,3.96,31.36,electro_bug
1,4.211494252873563,173,1,-7.9590618230790415,126002,177.52134156024385,18077739.907977883,0,0,0,32,2017,177.05674248299593,2020,0.0,0,174,2,4.64,34.41,electro_bug
0,4.137298850574712,171,1,10.495467311030698,61049,135.6685617774861,22255681.69801899,0,0,0,1,2014,197.7767277334353,2019,0.1,1,174,20,3.8,28.12,engine_overheat
0,4.430977011494253,172,1,-5.36684327932096,37481,108.46584660558385,21351036.094155192,0,1,0,3,2013,173.42811643954593,2021,0.0,0,174,14,2.72,33.97,electro_bug
0,4.062241379310345,174,1,0.8337255473223273,46673,190.78906456539022,16317876.612753728,0,0,0,5,2013,172.71106511356757,2018,0.1,1,174,5,4.04,41.97,engine_fuel
1,4.33632183908046,171,1,8.86372709307827,44650,172.32748737500725,11844129.996190058,0,0,0,45,2013,116.56356247464424,2019,0.1,0,174,2,3.94,58.43,gear_stick
0,5.422011494252874,173,1,7.364281198267674,94240,118.92280883121038,10126696.110855207,0,0,0,29,2016,122.75015985501189,2016,0.7,1,174,20,4.18,32.81,break_bug
0,4.3966091954022986,169,1,17.18820649380947,114464,157.9659614636688,10756984.6894014,0,0,0,17,2017,184.696584114695,2020,0.0,1,174,24,5.8,24.43,electro_bug
0,4.1049425287356325,172,1,-2.3904895457546624,43755,111.21245826684104,16414158.323800359,0,0,0,21,2013,182.59671071250773,2022,0.1,1,174,23,5.08,40.41,engine_overheat
0,4.173563218390805,171,1,10.28906466448495,86515,119.73020893828622,15271630.029608948,0,1,0,27,2015,196.97080029883853,2019,0.1,0,174,16,2.82,50.19,engine_ignition
0,4.126896551724138,173,1,-10.884881666376646,21879,180.9585751399331,11650153.622471286,0,1,0,40,2012,191.1162869118361,2016,0.1,0,174,14,4.76,63.79,engine_ignition
0,4.048390804597701,174,1,-4.695267132758101,42354,130.43527636814113,12539173.812013023,0,1,0,14,2013,194.40610869442816,2021,0.1,0,174,14,4.38,60.92,engine_ignition
0,4.074655172413793,171,1,-6.1885821017033695,84686,193.1031221006631,11916048.783332316,0,0,0,42,2015,200.0,2019,0.0,1,174,6,2.6,27.13,electro_bug
0,4.018563218390804,174,1,-2.7997505041357234,20727,117.35313591995812,18568215.404968187,0,0,0,33,2012,181.7079543837177,2019,0.1,1,174,22,3.72,61.21,engine_ignition
0,4.698103448275862,173,1,5.435476279705057,86555,121.03005732914642,13242370.755208585,0,0,0,0,2015,175.26561489102963,2019,0.1,1,174,24,3.66,25.38,wheel_shake
1,4.4110344827586205,172,1,10.424484830777043,109507,158.3623428590492,11142001.647142908,0,0,0,40,2017,189.51007170389656,2019,0.1,0,174,1,4.26,63.75,engine_overheat
1,4.280689655172414,167,1,-13.909190669610659,40812,122.8386791422684,10772323.903639173,0,0,0,39,2013,170.66833416825466,2020,0.1,0,174,2,4.26,31.87,engine_fuel
0,4.189655172413793,173,1,-21.70728425923096,73441,188.06792030092697,19087177.12036739,0,1,0,8,2015,193.39175021079745,2018,0.1,0,174,16,4.12,40.75,engine_overheat
0,4.307701149425287,172,1,-19.61370623495307,65444,123.81646449577742,15354996.572168702,0,1,0,9,2014,184.1955564864762,2020,0.0,0,174,14,4.8,34.6,electro_bug
0,4.206206896551724,174,1,4.193793041054564,62754,159.46270972909338,15109848.281830765,0,1,0,36,2014,186.0,2018,0.0,0,174,16,4.68,29.48,electro_bug
0,4.35183908045977,174,1,1.5594745408630764,61248,191.21467329086022,13568653.444431217,0,0,0,33,2014,163.85365932663854,2016,0.23,1,174,6,5.1,54.13,engine_check
0,4.77448275862069,173,1,-4.07633409938299,48536,146.94408470481108,17169591.982166644,0,1,0,9,2013,191.93220201390525,2022,0.1,0,174,14,3.88,60.03,another_bug
0,4.113850574712643,170,1,-2.708408419254148,129005,176.96800696196783,9749977.571830526,0,0,0,30,2017,167.8408980648876,2019,0.1,1,174,24,4.74,57.88,engine_fuel
0,4.16367816091954,171,1,3.3656536153753214,108607,129.88427117671367,7497891.698613518,0,0,0,24,2016,161.20060416831777,2019,0.1,1,174,19,4.2,43.98,engine_fuel
0,4.536781609195402,173,1,8.13565246624391,57313,100.97881956052073,12438274.75800299,0,0,0,38,2013,116.77074472053772,2016,0.1,1,174,17,4.86,36.53,gear_stick
0,4.589367816091953,173,1,27.49516418889398,94780,111.05163125284686,9979294.116604712,0,0,0,24,2015,119.0,2016,0.1,1,174,17,3.32,43.0,wheel_shake
0,5.538850574712644,173,1,-12.151369994007144,73873,133.86880193490464,12800016.359393248,1,0,0,48,2015,110.27344747940472,2017,0.73,0,174,3,2.94,36.45,break_bug
0,4.473218390804598,170,1,-14.019801627963124,20697,137.55172888036992,16667126.635408826,0,0,0,6,2012,160.0,2017,0.1,1,174,22,4.94,41.77,engine_check
0,4.5471839080459775,172,1,-17.611985896552035,874,144.27932215189747,14613475.430811657,0,1,0,4,2011,101.60469287593008,2017,0.1,0,174,9,3.78,27.93,gear_stick
0,4.347413793103448,174,1,-5.9965409455522085,80183,106.7165530727172,9238479.808522522,0,0,0,11,2015,164.44147310022723,2017,0.1,1,174,18,4.02,47.21,engine_fuel
0,4.187068965517241,174,1,-0.0613062771521705,4913,169.3425828173232,18315043.308219038,0,0,0,47,2011,205.83812990827357,2020,0.0,1,174,5,4.4,35.66,electro_bug
0,4.63,170,1,-12.471731054709885,105035,108.32668752703393,18542904.789115455,0,0,0,18,2016,124.25252355038036,2018,0.1,1,174,24,4.48,55.43,wheel_shake
0,4.703793103448276,173,1,0.6675940825759112,62127,150.0498753035581,5944297.393120591,0,0,0,43,2014,107.1573648386966,2019,0.1,1,174,6,4.68,31.39,gear_stick
0,4.170344827586207,169,1,-5.20143446153174,60420,113.89267314344144,19743050.144124493,1,0,0,11,2014,188.1945551643204,2020,0.1,0,174,11,4.36,44.16,engine_overheat
0,4.49367816091954,169,1,-10.410366419515274,51808,121.08903376940769,8010406.1263663685,0,0,0,38,2013,137.63487092598444,2018,0.43,1,174,24,5.08,41.34,wheel_shake
0,4.031724137931034,172,1,-2.0317754317330072,43877,179.1335990032015,11810472.703178618,0,1,0,32,2013,187.0,2016,0.1,0,174,14,4.12,30.77,engine_overheat
0,4.061034482758621,170,1,3.467644253898232,42927,115.13666151388804,14071223.586377988,0,0,0,11,2013,175.564390569221,2014,0.1,1,174,20,5.56,30.72,engine_fuel
0,5.250402298850575,173,1,6.802865991352579,41669,174.91203435738186,8671417.407138377,0,0,0,31,2013,113.9197717464681,2017,0.54,1,174,7,4.32,35.71,break_bug
0,3.9895977011494255,171,1,3.837450191143591,43238,157.89754257556623,21958820.482871655,0,0,0,21,2013,182.72827326920896,2016,0.1,1,174,23,5.0,40.87,engine_fuel
0,4.2509770114942524,173,1,-11.311501647911166,92481,157.62643779226772,16977893.366337184,0,0,0,4,2015,173.0,2016,0.0,1,174,17,3.14,31.14,electro_bug
0,4.610804597701149,168,1,2.2458956905156913,142862,139.09930996078901,10417019.456827147,0,0,0,44,2017,118.0,2014,0.1,1,174,20,7.0,27.2,wheel_shake
0,3.734080459770115,173,1,5.605427193224572,79993,142.96819088910257,20630749.142116364,0,1,0,34,2015,181.6857731753545,2017,0.1,0,174,15,4.74,62.49,engine_ignition
0,4.215,173,1,-1.4107034531091407,84417,95.40335146069576,12006547.229887236,0,1,0,30,2015,192.7998178040227,2017,0.1,0,174,14,3.88,38.67,engine_overheat
0,5.319080459770115,172,1,0.37393248944848023,25173,116.12565816512355,10022071.901391407,0,0,0,49,2012,122.63770448111772,2018,0.36,1,174,23,3.88,50.42,break_bug
0,4.704425287356322,169,1,-6.866898109873635,124005,135.35555563852,10048814.580278497,0,0,0,22,2017,177.41427842412344,2020,0.1,1,174,17,4.1,71.14,another_bug
0,4.347931034482758,174,1,5.26954742661076,62246,161.42961771716944,8298042.289830097,0,0,0,5,2014,188.50099449424908,2019,0.0,1,174,5,3.32,30.99,electro_bug
0,4.522068965517241,174,1,14.001458873544179,57538,136.54375193958322,17131882.233701717,0,0,0,20,2014,162.29906105338816,2018,0.0,1,174,22,5.06,34.03,electro_bug
0,4.239827586206896,171,1,23.917924742244765,96756,132.21772695877564,8311905.460476248,0,0,0,36,2016,178.58244863593,2015,0.1,1,174,17,3.9,39.49,engine_fuel
0,4.683965517241379,173,1,-1.0530922271667067,45175,193.05704212579732,19309337.91085406,0,0,0,36,2013,196.28584099268468,2020,0.0,1,174,24,1.86,32.0,electro_bug
0,4.808045977011495,170,1,13.716890565853937,78106,177.17157017310348,11076067.845901385,0,1,0,41,2015,200.0,2016,0.24,0,174,9,4.28,96.88,another_bug
0,4.577471264367817,174,1,3.3603562339566655,61160,136.9677119462697,19376848.39863844,0,1,0,34,2014,105.63134565409028,2018,0.49,0,174,16,5.04,33.28,gear_stick
0,4.517471264367816,173,1,3.0449645140942403,61702,137.94958593250146,11693604.068851566,0,1,0,48,2014,198.0,2015,0.51,0,174,15,4.76,56.65,another_bug
0,3.897471264367816,171,1,11.066627647760747,40025,111.94135611349374,10833997.004137255,0,1,0,8,2013,181.59713594116903,2020,0.1,0,174,14,4.62,41.83,engine_overheat
0,4.448850574712644,172,1,1.2902900795482428,41053,139.1834479011926,15116658.31909013,0,1,0,5,2013,93.67151894631834,2020,0.58,0,174,9,3.42,36.76,gear_stick
0,4.224942528735632,172,1,0.6096808719931925,112855,111.26391957789849,15607025.236438932,0,0,0,6,2017,171.06762929918253,2020,0.1,1,174,24,4.5,29.45,engine_fuel
0,4.749310344827586,174,1,3.734688126960548,61633,196.8360935728193,14492223.98213578,0,1,0,44,2014,108.6696585193169,2016,0.21,0,174,14,4.96,41.33,gear_stick
0,3.9448275862068964,172,1,13.34212544236376,93180,116.50246844313662,17122201.070706572,0,0,0,15,2015,193.7127461972635,2017,0.1,1,174,20,2.78,34.43,engine_overheat
0,4.9608045977011495,170,1,16.866564350653338,9823,98.91438798434008,17294878.811030917,0,1,0,41,2011,189.55337755597048,2014,0.1,0,174,15,6.42,80.48,another_bug
0,4.6529885057471265,170,1,7.189237264966637,57663,188.2602355075621,9560751.958944222,0,0,0,9,2014,171.0,2016,0.1,1,174,18,4.78,59.5,engine_check
0,3.9789655172413796,173,1,0.4902157874544881,51648,167.33046195425618,12356854.989489337,0,1,0,19,2013,196.43452767955523,2018,0.1,0,174,16,3.02,48.78,engine_overheat
0,3.9364942528735636,169,1,-3.7584290762018537,81080,166.15370216216004,12871344.385857964,0,0,0,18,2015,171.29471213466812,2021,0.1,1,174,22,4.2,23.78,engine_fuel
0,4.6516091954022984,170,1,-20.87707851415574,77635,164.08427385621493,11767959.597159764,0,0,0,35,2015,174.58479675050268,2020,0.1,1,174,8,2.3,65.13,engine_check
0,4.720862068965517,170,1,-13.420786347218623,77266,109.91859461868593,6921171.63424542,0,0,0,48,2015,104.82665853662456,2018,0.1,1,174,19,3.26,43.12,gear_stick
0,3.948620689655172,173,1,-5.707895777127325,76507,152.17532412464902,9794859.912100762,0,0,0,1,2015,191.81050334595224,2018,0.1,1,174,19,5.06,47.08,engine_overheat
0,4.123563218390805,172,1,-15.890877007678373,94397,191.21030372637838,16743339.543681717,0,0,0,5,2016,172.30572242019898,2016,0.1,1,174,19,4.3,41.03,engine_fuel
0,4.067528735632184,169,1,-18.74892155005442,46303,152.98216343404684,12094398.583697863,0,1,0,1,2013,181.3080206706258,2016,0.1,0,174,16,4.48,37.05,engine_fuel
0,4.808275862068966,168,1,-0.1374642175478512,112114,127.4495486867931,11117203.341685407,0,0,0,12,2017,153.0,2017,0.1,1,174,17,3.22,55.13,engine_check
0,4.076379310344827,173,1,-14.770086138585501,119383,140.3701019606043,7423918.093436992,0,0,0,15,2017,197.0,2021,0.1,1,174,20,4.04,66.7,engine_ignition
0,4.314252873563218,173,1,-6.783809405923368,66664,179.09848904235898,13169981.006071204,0,0,0,46,2014,170.77956067377923,2018,0.1,1,174,22,4.14,37.4,engine_fuel
0,4.660114942528736,172,1,-3.412082566202905,47573,171.5172954961581,14979409.173334097,0,0,0,4,2013,188.88007362361316,2019,0.1,1,174,24,5.0,64.34,another_bug
0,4.150459770114942,173,1,-7.550689863867077,83715,117.28165171682306,8031268.491082722,0,0,0,23,2015,199.3953804796364,2022,0.1,1,174,7,3.08,51.1,engine_overheat
0,5.5216091954022986,174,1,-3.56467002996704,118389,100.02831987469352,12361811.902085261,0,0,0,21,2017,102.67237012185072,2018,0.23,1,174,19,5.14,27.14,break_bug
0,4.61051724137931,169,0,3.7013021719667676,38906,120.45418487281421,11267884.748784278,1,0,1,34,2013,200.0,2016,0.56,0,174,10,5.66,117.46,another_bug
0,4.636091954022988,172,1,1.905349571020201,88552,180.5326950833071,12143930.411632484,0,0,0,27,2015,155.34364261212752,2019,0.1,1,174,6,3.26,47.17,engine_check
0,3.95867816091954,171,1,19.25641001956153,40563,116.90684635407709,22426848.52857983,0,0,0,22,2013,172.43235145022084,2017,0.1,1,174,5,3.66,28.32,engine_fuel
0,3.9752873563218394,174,1,-6.874173997933539,58545,114.67982389583672,15863405.29466178,0,0,0,45,2014,177.1509267098042,2021,0.1,1,174,18,4.44,49.1,engine_overheat
0,4.496954022988506,173,1,-15.874439558467689,85503,177.61177154253542,16133688.471380016,0,0,0,49,2015,165.0,2015,0.1,1,174,8,4.34,43.98,engine_check
0,4.79103448275862,174,1,1.681731418512141,38871,105.31729018767774,10795345.103024974,0,0,0,20,2013,153.33696388741285,2017,0.39,1,174,19,4.54,78.03,engine_check
0,4.498505747126437,172,1,-8.064914004801317,110875,153.54348988952768,15858021.629451243,0,0,0,8,2016,164.0393938570936,2015,0.1,1,174,20,3.38,42.5,engine_check
0,4.386379310344828,172,1,7.086872132789038,56294,194.77129931225292,13530364.632539615,0,0,0,13,2014,156.0,2019,0.1,1,174,6,5.04,46.15,engine_check
0,4.551781609195403,170,1,-15.96893052390055,128991,98.26136075602057,10659257.689624554,0,0,0,47,2017,153.0,2016,0.1,1,174,19,2.74,49.68,engine_check
0,4.978793103448275,171,1,-6.068227632749014,22537,138.6854100413553,14320696.385254527,1,0,0,25,2012,160.0,2015,0.1,0,174,13,5.4,74.57,engine_check
0,4.461781609195403,170,1,8.707632535439938,100108,115.96098580498438,13379080.22593277,0,0,0,40,2016,163.0,2020,0.1,1,174,17,5.48,53.96,engine_check
0,4.341034482758621,172,1,-8.996741413000517,109697,129.45752887196332,10723459.266067225,0,0,0,1,2017,199.88926587922344,2021,0.1,1,174,17,4.7,55.71,engine_overheat
0,4.395402298850574,172,1,3.356597857519856,55052,155.64333691100111,11173922.091543945,0,0,0,20,2014,104.8816368792192,2019,0.1,1,174,22,2.88,23.77,gear_stick
0,4.674712643678161,174,1,12.046833987244703,25331,129.9344418978923,16070114.137939185,0,1,0,49,2012,104.9473352720589,2018,0.1,0,174,16,4.46,30.22,gear_stick
0,4.481379310344828,171,1,5.508308171598366,109979,132.56739788353863,17521542.598711148,0,0,0,24,2017,105.00596266330692,2019,0.1,1,174,19,3.52,22.67,gear_stick
0,4.521091954022988,171,1,3.7229218205876347,39147,134.22300436786867,10447793.806152074,0,1,0,36,2013,151.0,2016,0.1,0,174,15,4.08,55.19,engine_check
0,5.448103448275862,172,1,2.552099933236139,26471,196.54931456303188,2612843.485292785,0,1,0,40,2012,135.6142367340562,2020,0.6,0,174,16,3.36,30.44,break_bug
0,3.8417241379310347,173,1,-2.4328828426831497,21819,114.19231478459407,11874826.215151964,0,1,0,6,2012,177.30578182370832,2022,0.1,0,174,15,6.16,29.83,engine_fuel
0,4.404655172413793,172,1,-4.879844861812414,71510,188.9296653150933,10268981.719081102,0,0,0,37,2014,91.4235081222183,2018,0.1,1,174,18,3.5,34.82,gear_stick
0,4.501896551724138,169,1,0.26580804642412736,6550,164.3503157224413,11519489.142308759,0,0,0,48,2011,143.5682345264992,2020,0.1,1,174,7,5.9,44.3,wheel_shake
0,4.201724137931035,173,1,32.155574850230586,1184,195.61178410853134,20662275.036816742,0,0,0,49,2011,184.88521425487264,2019,0.1,1,174,23,2.98,23.81,engine_overheat
0,4.675804597701149,173,1,-0.06794626497818546,22590,158.24269901603466,11412281.133244712,0,0,0,46,2012,164.22020969763824,2018,0.1,1,174,22,2.14,49.48,engine_check
0,4.722758620689655,169,1,15.626743001303428,25560,187.05364159344563,17475528.566894583,0,0,0,11,2012,183.0,2018,0.71,1,174,6,4.86,81.67,another_bug
0,4.467758620689655,172,1,8.785120234565754,40981,104.28958664585176,14461518.491007363,0,1,0,1,2013,116.70006453626114,2022,0.1,0,174,15,5.08,33.52,gear_stick
0,4.313218390804598,171,1,27.727259249916962,87593,103.57090368500687,19198005.768079393,1,0,0,2,2015,200.0,2019,0.0,0,174,12,2.82,32.94,electro_bug
0,4.367126436781609,174,1,-1.7146262429478973,81446,146.60181328445213,14479114.899150398,0,0,0,24,2015,169.7587555571089,2021,0.0,1,174,23,5.34,32.28,electro_bug
0,5.2988505747126435,171,1,2.3714743255314787,38104,102.31631550968608,10671883.963534532,0,1,0,2,2013,106.03719613056232,2019,0.1,0,174,16,5.62,35.38,break_bug
0,4.3517816091954025,173,1,-18.22183170934943,42176,128.44349707852555,10855890.99269225,0,0,0,45,2013,180.88628937633771,2018,0.1,1,174,17,2.36,48.99,engine_ignition
0,4.596781609195403,172,1,10.03148426471325,118282,192.9988149449199,14758029.074631205,0,0,0,21,2017,165.4200676391832,2015,0.1,1,174,19,3.36,38.96,wheel_shake
0,4.909655172413793,172,1,-8.788436779791152,26336,165.06574939364202,7910441.967442679,0,1,0,38,2012,200.0,2020,0.1,0,174,16,4.34,53.83,another_bug
0,4.059827586206897,172,1,2.1519926104986142,115296,185.72748826931894,18514517.145578634,0,0,0,1,2017,183.78764847853853,2020,0.1,1,174,20,5.62,58.07,engine_ignition
0,4.338390804597701,174,1,-4.114621858055765,97488,112.16441149710872,13145468.748065293,0,0,0,33,2016,192.33584554976645,2017,0.1,1,174,19,5.5,54.92,engine_ignition
0,3.9095977011494254,170,1,10.110162208116368,93121,121.3948101444526,16814886.405847058,0,0,0,6,2015,169.66185783781327,2015,0.1,1,174,19,3.08,28.19,engine_fuel
0,4.161781609195402,173,1,-26.124914452717867,2244,166.2681761395145,15479616.70412145,0,0,0,4,2011,200.0,2018,0.0,1,174,7,4.34,31.11,electro_bug
0,4.543563218390805,170,1,-16.110491270284832,77307,113.85245370791054,15730081.616824528,0,0,0,33,2015,165.3190307276182,2021,0.1,1,174,6,5.28,62.3,engine_check
0,4.658275862068965,172,1,-2.022974111881979,40072,189.20710295113355,13042257.204475366,0,1,0,46,2013,171.4721545185265,2019,0.1,0,174,14,4.2,86.58,another_bug
0,4.269252873563219,173,1,18.56329817074768,60071,185.10125802402177,13766708.69376558,0,0,0,5,2014,172.9839570923501,2016,0.1,1,174,8,5.08,40.22,engine_fuel
0,4.2635632183908045,171,1,10.858817840308054,2503,113.62950959072924,17985331.04571342,0,0,0,13,2011,190.9610117553944,2018,0.1,1,174,5,2.42,25.5,engine_overheat
0,4.215747126436781,172,1,3.028808306845962,56441,179.89482762272672,10153479.020563904,0,0,0,49,2014,162.10175891286892,2018,0.0,1,174,18,4.3,38.53,electro_bug
0,4.6242528735632185,173,1,4.518961565482149,41911,119.29020601300458,9969626.860829763,0,0,0,31,2013,194.1753029634478,2017,0.1,1,174,7,4.16,64.72,another_bug
0,4.4255172413793105,171,1,11.617571348838094,39123,176.43279911350467,13120629.633797523,0,0,0,9,2013,94.95104378243596,2019,0.1,1,174,24,4.86,28.84,gear_stick
1,4.648448275862069,147,0,6.716249224382176,89811,195.56337677630037,10237556.049649894,0,0,1,31,2016,195.2439613171936,2018,0.1,0,174,21,3.58,99.17,another_bug
0,4.671896551724138,172,1,0.15510625650732784,37195,193.4848798654632,14737097.065509778,0,0,0,35,2013,99.00692437760245,2020,0.28,1,174,24,5.56,37.22,gear_stick
0,4.465172413793104,170,1,0.04495581763379965,67318,144.12954270242972,23513597.860885944,0,1,0,22,2014,200.0,2021,0.1,0,174,16,3.86,72.5,another_bug
0,4.609942528735632,172,1,5.93712193515557,7563,145.30522731702592,15278051.38846386,0,0,0,3,2011,113.2286013958382,2016,0.1,1,174,22,3.88,35.73,gear_stick
